Bin1	Bin2	Bin3	Bin4	Bin5	genes	q_value	p_value
6.5057e-05	4.297e-05	7.1855e-05	5.4855e-05	5.9865e-05	Cux1	0.411211157155534	0.2013
3.3669e-05	2.9173e-05	2.0982e-05	3.2373e-05	4.4704e-05	Ccdc90b	0.531852329137503	0.46363
0.00012314	0.00015553	0.00013344	0.00012641	0.00014146	Emc1	0.593399753124878	0.67623
0.00016084	0.00015088	0.00013847	0.00018106	0.00015841	Emc2	0.57410790819648	0.6047
0.00052397	0.0005087	0.00045241	0.00047404	0.00048364	Emc3	0.671044299928962	0.97371
0.00011714	0.0001377	0.00013414	0.00013471	0.00010286	Emc4	0.509747389517701	0.40462
0.00027168	0.00034249	0.00028435	0.00030494	0.00023487	Ltbp1	0.47512699067528	0.31508
0.00010629	0.0001529	0.00011524	0.00013479	0.00012826	Emc6	0.541253344042591	0.50789
0.00032644	0.00038775	0.00035294	0.00036097	0.00035513	Emc7	0.367307418915141	0.15473
0.00011346	9.3673e-05	0.00015309	0.00012653	9.5955e-05	Emc8	0.511296447659107	0.40774
5.0108e-05	3.3102e-05	4.7788e-05	3.3185e-05	4.2779e-05	Emc9	0.439573190476384	0.25018
7.1414e-05	7.5804e-05	7.6805e-05	7.7907e-05	7.0242e-05	Cpped1	0.655057677486523	0.89971
0.00012877	0.00018787	0.00022563	0.00025855	0.00015772	Lifr	0.0964680822987517	0.0060536
3.9136e-05	4.8087e-05	4.0791e-05	4.0232e-05	2.9938e-05	Rwdd1	0.434272524062921	0.24126
0.00022185	0.00022747	0.00020155	0.00022452	0.00024011	Chst1	0.561841741881105	0.56477
0.00050351	0.00055131	0.00048613	0.00046663	0.00041205	Chst2	0.320466041299	0.099311
1.7606e-05	1.5191e-05	9.6254e-06	1.5788e-05	1.1048e-05	Gm15417	0.335286597112634	0.11562
8.6506e-05	8.5796e-05	7.6565e-05	7.4471e-05	9.6405e-05	Emg1	0.637766883689864	0.834
3.4361e-05	2.5652e-05	2.6876e-05	4.248e-05	4.1452e-05	Nr2c2	0.316280389754083	0.096673
9.0441e-06	6.2113e-06	7.793e-06	7.0749e-06	8.58e-06	Gm15427	0.617618493059757	0.75885
8.7727e-05	7.5909e-05	6.702e-05	7.8052e-05	9.2198e-05	Ssu72	0.663270588971004	0.93483
6.9528e-05	5.0455e-05	5.2352e-05	6.9576e-05	6.8786e-05	Gmppa	0.531852329137503	0.46305
2.2982e-07	2.0296e-07	1.7138e-07	2.4095e-07	2.7163e-07	Gm15432	0.597554600005153	0.69035
8.1211e-05	8.4555e-05	5.0288e-05	5.3454e-05	6.1068e-05	Gmpr2	0.277927965829102	0.07154
4.2186e-05	3.696e-05	2.6799e-05	4.445e-05	4.2978e-05	Psenen	0.519202006954737	0.42618
0.00022825	0.00025937	0.00026801	0.00020154	0.00023664	Nr2e1	0.643589531630641	0.8532
4.2156e-05	6.1016e-05	2.775e-05	4.0775e-05	3.1865e-05	Gm15446	0.124361796444541	0.010389
3.0209e-05	2.0249e-05	5.0735e-05	5.5274e-05	5.0195e-05	Nr2f1	0.271026310391622	0.068424
2.9356e-05	2.9477e-05	2.2652e-05	2.9046e-05	3.3754e-05	Chsy1	0.51399857300992	0.41716
4.6696e-07	4.3938e-07	4.9122e-07	3.7349e-07	3.6848e-07	Gm15453	0.449058699809905	0.26655
1.548e-07	1.3187e-07	1.5857e-07	1.1955e-07	1.4179e-07	Gm15459	0.67084797994483	0.97139
0.0013846	0.001394	0.0013975	0.0013937	0.0014685	Cldn10	0.530233630671556	0.45747
0.00014624	0.00012553	0.00017455	0.00012405	0.00012371	Strip1	0.656960223584265	0.90896
2.2899e-05	7.1971e-06	3.8268e-05	3.7112e-05	1.7785e-05	Hyou1	0.0220549100176458	0.00059689
6.5153e-06	6.4342e-06	5.5145e-06	6.3698e-06	6.5625e-06	Gm15487	0.538241030068447	0.48853
7.8534e-05	7.7185e-05	0.0001327	7.5585e-05	9.9585e-05	Lipa	0.447845793001525	0.25959
3.0894e-07	3.0236e-07	1.6785e-07	2.2929e-07	3.0688e-07	Gm8430	0.506268902491186	0.39776
0.00022918	0.00025165	0.00020557	0.00021266	0.00021226	Copb1	0.604260593833965	0.71848
0.00011552	9.1618e-05	6.0018e-05	0.00010396	0.00016707	Copb2	0.47512699067528	0.31159
0.00012728	0.00013937	0.00019072	0.00015052	0.00018501	Emp2	0.459675487032793	0.2866
3.5475e-05	3.796e-05	3.4767e-05	3.6874e-05	4.0134e-05	Gm1821	0.286801841198526	0.077972
5.6374e-06	7.7994e-06	7.873e-06	9.8877e-06	9.5083e-06	Acsf2	0.129198565956578	0.011412
4.8922e-07	2.9955e-07	3.0093e-07	3.4921e-07	4.0509e-07	Gm1833	0.592032673544969	0.66855
3.7408e-05	4.2504e-05	3.6081e-05	4.211e-05	3.7917e-05	Fam195a	0.504466826914025	0.39053
0.00016326	0.00013807	0.00014749	0.00019108	0.00016815	Fam195b	0.417214560775602	0.21007
2.5239e-05	2.6115e-05	2.3199e-05	2.6739e-05	2.5762e-05	Gm1840	0.649402790450323	0.87471
8.0195e-07	5.0999e-07	1.2237e-06	8.6934e-07	8.2608e-07	Gm1848	0.47512699067528	0.31274
0.00027871	0.00031184	0.0003065	0.00029037	0.00035531	Tmem30a	0.48134135895131	0.33088
0.00017454	0.0001796	0.00015906	0.00020899	0.00021463	Copg1	0.554045380487467	0.54343
0.000325	0.00031324	0.00031036	0.00031313	0.00036297	Lix1	0.355146150523047	0.1351
1.6718e-07	1.7876e-07	1.3819e-07	1.3486e-07	1.6451e-07	Gm8492	0.650906020993565	0.8808
0.00034372	0.00032483	0.00033825	0.00034467	0.00031124	S100a1	0.56441996701663	0.5768
3.8461e-05	3.6324e-05	2.6671e-05	4.1605e-05	3.888e-05	S100a6	0.381119377428091	0.17036
0.00062335	0.00062323	0.00058108	0.00060628	0.0006894	Naaa	0.539561481127996	0.49517
7.7246e-05	6.9968e-05	6.6267e-05	4.6185e-05	4.8668e-05	Tecpr1	0.67061740479945	0.96875
0.00013138	0.00011775	0.00011121	0.00014899	0.00016496	Fam198a	0.303997371925252	0.088602
6.9478e-07	7.2813e-07	6.2703e-07	6.0128e-07	6.054e-07	Dnajc19-ps	0.573394188717177	0.60155
0.0033697	0.0040624	0.0038391	0.0033752	0.0032589	Slc6a1	0.0243435903653998	0.00068779
9.0436e-05	4.1447e-05	0.00010883	0.0001073	0.00014159	Slc6a9	0.0943795202549811	0.0057759
0.00013842	0.00011923	0.00012304	0.00014054	0.00013845	Ivns1abp	0.540679367020433	0.5062
0.0001278	0.00011874	0.0001329	0.00013272	0.00011131	Naca	0.598018643468841	0.69185
8.753e-05	7.6737e-05	7.7426e-05	6.0186e-05	9.3188e-05	Tvp23b	0.626465076393409	0.79497
0.0013994	0.0011789	0.001272	0.0014388	0.0011601	Acsl3	0.420302905813	0.2135
0.00012834	0.00016571	0.00011971	9.5118e-05	0.00010741	0610009O20Rik	0.503141732877527	0.38677
0.0019582	0.0017957	0.0018279	0.0017358	0.0019956	Acsl6	0.45680782034305	0.27917
2.1177e-05	1.3469e-05	1.6019e-05	1.2415e-05	2.12e-05	Emx2	0.446687388327962	0.25852
7.9886e-05	5.1325e-05	6.6549e-05	6.7039e-05	7.5527e-05	Arfip2	0.574427400747551	0.60596
0.0001062	7.6351e-05	8.7868e-05	8.2479e-05	7.8076e-05	Snapc2	0.539614698430884	0.4975
0.0001153	7.929e-05	8.1881e-05	9.9096e-05	8.8762e-05	Snapc3	0.669305300636711	0.95757
0.00031752	0.00032541	0.00030927	0.00037102	0.00032893	Nadk	0.544350766247443	0.51757
0.00011266	0.00011864	0.00010849	0.00011714	9.7256e-05	4833420G17Rik	0.295736189829458	0.082821
0.0016546	0.0016127	0.0016351	0.001796	0.0017382	Gapdh	0.206234750418086	0.033583
0.00010577	0.00010184	0.00011795	0.00010043	9.4212e-05	Sbno1	0.606490757907221	0.72886
0.00058359	0.00042599	0.00072073	0.0006434	0.00066783	Itih3	0.216620709794622	0.037133
6.3759e-05	0.00016557	8.2634e-05	0.00011289	0.00010671	Itih5	0.155795203479008	0.017716
2.3334e-05	5.1071e-05	3.3952e-05	2.3943e-05	2.1957e-05	Malsu1	0.221289479910544	0.041062
5.6109e-05	7.4243e-05	7.4551e-05	7.3915e-05	6.3038e-05	1110008F13Rik	0.0627115614509943	0.0026484
0.00015214	0.00014952	0.00014498	0.00012617	0.00016118	Naga	0.563124185418923	0.56822
0.00034744	0.00034732	0.00043738	0.00038475	0.00038226	P4ha1	0.511500824052751	0.40911
3.3908e-05	3.1496e-05	7.0727e-05	4.3232e-05	4.3314e-05	Phf21a	0.328066671310094	0.10971
9.2204e-07	8.0886e-07	7.6304e-07	7.9518e-07	1.0686e-06	Rpl31-ps8	0.534040625846131	0.46949
0.00010416	0.00011357	0.00015694	0.00011778	8.7161e-05	Tmem38a	0.356275394781712	0.14094
0.00012517	0.00010649	9.8197e-05	6.5015e-05	5.1407e-05	Brinp3	0.0700691644313139	0.0033496
9.9131e-05	5.7508e-05	6.4994e-05	6.2437e-05	8.5712e-05	B2m	0.643946561643629	0.85535
0.00015985	0.00015976	0.000156	0.00012442	0.00010467	Ubl4a	0.52749845905158	0.44642
0.00051538	0.00040678	0.00050156	0.00054865	0.00064964	Acss1	0.402604274976882	0.19074
0.00035104	0.00041676	0.00030661	0.00038402	0.00036568	Acss2	0.431962169096963	0.23114
0.00015096	0.00012181	0.00012941	0.00016673	0.00011988	Cops3	0.537843978887517	0.48586
0.00019718	0.0002265	0.00016654	0.00018424	0.00018634	Cops4	0.535732640786828	0.47723
8.8639e-05	9.0438e-05	0.00013986	7.3213e-05	6.6315e-05	Cops5	0.449058699809905	0.26425
0.00016201	0.00015082	0.00015042	0.00017237	0.00014382	Cops6	0.411211157155534	0.20227
9.7016e-05	8.3826e-05	6.4427e-05	9.324e-05	0.00010294	Cops8	0.673656082961725	0.98912
0.00030771	0.00029165	0.00027325	0.00031866	0.0002769	Snapin	0.576743135250386	0.61062
2.1781e-05	3.3724e-05	1.0205e-05	1.9358e-05	2.1246e-05	Sfi1	0.326038261416037	0.1058
0.00017658	0.00019964	0.00015839	0.00018173	0.00015243	Clcc1	0.435824539776072	0.24281
8.8912e-05	6.3424e-05	0.00012782	7.5757e-05	7.842e-05	Enah	0.43291199298739	0.23381
0.00013339	0.00011791	9.8529e-05	0.0001365	0.00014015	Chtop	0.481677257842561	0.33233
0.00012512	0.00012386	0.00010042	0.00014404	0.00013204	Pik3r1	0.614886224886523	0.75379
0.00022765	0.00025181	0.00020586	0.00019219	0.00023125	Tom1l1	0.44786794917901	0.26238
0.00017254	0.00024443	0.00022753	0.00019511	0.00021032	Tom1l2	0.30045529253766	0.086336
2.8447e-06	2.9412e-06	2.4097e-06	2.5197e-06	2.5311e-06	Gm10031	0.658195610242117	0.91399
1.5147e-06	1.282e-06	1.079e-06	1.3834e-06	1.6177e-06	Gm10036	0.520585811065424	0.42809
9.4763e-06	8.4117e-06	8.988e-06	8.715e-06	9.1739e-06	Gm10039	0.665074369521459	0.94495
0.00020303	0.00017185	0.00019919	0.00026089	0.00021447	Dhrs1	0.456383025845339	0.27679
0.00091807	0.0010226	0.0010294	0.0010853	0.00096129	Dhrs3	0.158101992297009	0.018481
3.2821e-05	4.7749e-05	3.3263e-05	2.8529e-05	4.0688e-05	Nabp2	0.434272524062921	0.23907
0.00032257	0.00039983	0.00034494	0.00035965	0.0002772	Dhrs7	0.356275394781712	0.13742
0.00018876	0.00011121	0.00018161	0.00019081	0.00020498	Farp1	0.398983347998444	0.18662
0.00032896	0.00026651	0.00032101	0.00033388	0.00030198	Napa	0.656960223584265	0.90652
7.4127e-06	6.2851e-06	6.3177e-06	7.4204e-06	6.4298e-06	Gm10053	0.513756491186481	0.41344
5.3776e-05	8.1505e-05	7.5037e-05	4.6741e-05	5.394e-05	Napg	0.318954942824384	0.098653
5.8016e-06	6.2256e-06	3.7659e-06	4.8344e-06	5.7458e-06	Gm15500	0.560273314374906	0.55787
0.00011506	8.341e-05	5.5259e-05	0.00014232	0.00012722	Slc30a5	0.598958051199509	0.69377
9.0969e-05	0.00014572	9.4803e-05	0.00012169	9.0082e-05	Slc30a6	0.22682432768556	0.043978
7.5927e-05	7.9396e-05	9.7964e-05	9.5712e-05	8.2674e-05	Slc30a9	0.340272815569854	0.12253
1.4126e-06	1.5965e-06	1.5626e-06	1.3001e-06	1.4207e-06	Gm15519	0.433411750415123	0.23524
0.00017363	0.00018707	0.00023102	0.00015233	0.00015636	Nr3c1	0.47512699067528	0.31436
5.1589e-07	3.2762e-07	2.7049e-07	4.3907e-07	5.835e-07	Gm10073	0.506268902491186	0.39727
2.088e-05	2.1684e-05	1.5997e-05	1.7171e-05	2.0277e-05	Gm10076	0.330284346617121	0.1119
0.00013133	0.00013827	0.00013984	0.00012842	0.00012835	Vta1	0.513984507270072	0.4167
0.0001323	0.00013361	0.00012864	0.00012573	0.0001114	Nars	0.603278638089191	0.71498
0.00011131	0.00012912	0.00011306	0.00012763	0.00016424	Fars2	0.430846731630501	0.22999
7.8863e-05	4.9994e-05	7.8455e-05	9.3586e-05	7.1587e-05	Nat8	0.436455023848593	0.24468
0.00020316	0.00017255	0.00019538	0.00016673	0.00023003	Copz1	0.292378479645035	0.080555
2.7033e-07	2.0076e-07	2.4123e-07	3.1564e-07	2.852e-07	Gm10080	0.643589531630641	0.85284
1.8482e-06	1.7716e-06	1.9325e-06	2.0389e-06	2.2829e-06	4930526A20Rik	0.496605075910394	0.37113
0.00018224	0.00016087	0.0001827	0.00017449	0.00017633	Ppme1	0.662619835379541	0.93155
0.00011122	7.9881e-05	4.1848e-05	0.0001163	8.8899e-05	Farsa	0.369725278827771	0.15702
6.8761e-06	3.5072e-06	5.8034e-06	7.6765e-06	7.0176e-06	Gm10093	0.355146150523047	0.13522
9.077e-05	0.00010515	9.9856e-05	8.0166e-05	8.2471e-05	Farsb	0.614307705077048	0.75201
3.1144e-06	2.6997e-06	3.2338e-06	4.1622e-06	4.6077e-06	Gm15542	0.396203737271336	0.18319
9.2284e-05	6.6583e-05	7.1734e-05	7.4134e-05	9.8358e-05	Nav2	0.563408508946837	0.5694
0.00049162	0.00039695	0.00045072	0.00043582	0.00046499	Enho	0.591875444380643	0.66523
0.00010531	7.0833e-05	6.5675e-05	8.1764e-05	8.9629e-05	Sfr1	0.67084797994483	0.97143
3.6647e-05	4.5748e-05	7.3642e-05	4.7611e-05	2.8603e-05	Sfpq	0.339517957621599	0.12127
9.5111e-05	8.2793e-05	8.0352e-05	9.0337e-05	0.00011012	Get4	0.648939516339859	0.87336
5.6661e-07	5.9689e-07	4.3792e-07	4.1992e-07	4.8709e-07	Gm15564	0.639689611708766	0.84089
4.4053e-07	3.521e-07	2.2868e-07	2.3493e-07	2.8358e-07	Gm8508	0.496062208835859	0.36691
6.5415e-05	7.9912e-05	4.7285e-05	4.7107e-05	9.05e-05	Sike1	0.537843978887517	0.48608
0.00011346	0.00011671	0.00015277	0.0001491	8.5726e-05	Clcn2	0.126666788528336	0.010887
0.00019644	0.00017513	0.00017084	0.00023462	0.00021268	Clcn3	0.407761191484178	0.19654
0.0001407	0.00011565	0.00016583	0.00014605	0.00013461	Naxd	0.63810438708013	0.83505
0.00032327	0.0003249	0.00024499	0.00030455	0.00025692	Clcn4	0.369725278827771	0.15673
6.4458e-05	4.2505e-05	4.3648e-05	5.0489e-05	5.7692e-05	Clcn6	0.653552316109067	0.89372
9.0068e-05	0.00010932	7.5061e-05	7.5157e-05	6.3521e-05	Clcn7	0.335286597112634	0.11521
5.736e-05	3.4309e-05	2.556e-05	4.73e-05	6.6782e-05	Prpf38b	0.527722741657502	0.45138
7.2612e-05	7.5416e-05	9.6643e-05	6.5895e-05	6.3884e-05	Gtf2a1	0.587249245558096	0.65232
8.3392e-05	6.2148e-05	0.00011256	9.8712e-05	7.6389e-05	Gtf2a2	0.479382939711378	0.32271
0.00010453	0.00014459	0.00015127	8.591e-05	8.8399e-05	Frmpd1	0.335750826841367	0.11613
7.1395e-07	3.943e-07	4.4998e-07	4.8994e-07	3.9717e-07	Gm15590	0.271026310391622	0.068437
3.9359e-05	4.9095e-05	6.6864e-05	3.3317e-05	5.8822e-05	Hmox2	0.481262312958656	0.32876
0.0017795	0.0018889	0.0019237	0.0018083	0.0016473	Eno1	0.268518121179447	0.066538
4.3509e-06	1.4759e-05	1.5671e-05	3.7182e-06	4.9553e-06	3000002C10Rik	0.526509759066596	0.4415
0.00038039	0.00044688	0.00037448	0.00034504	0.00037215	Abr	0.361662538269272	0.14768
0.00094956	0.0010397	0.0010119	0.00087295	0.00083583	Serinc1	0.281964822042316	0.074801
0.00020651	0.00020645	0.00020604	0.00019622	0.00020084	Serinc3	0.662619835379541	0.93208
6.8879e-05	7.1011e-05	6.259e-05	7.6642e-05	6.7192e-05	E130114P18Rik	0.573394188717177	0.60154
9.9281e-05	9.1128e-05	8.8562e-05	0.00012518	0.00011333	P4htm	0.474603577930306	0.30806
1.8708e-07	2.305e-07	2.4882e-07	1.663e-07	1.5483e-07	Gm8565	0.355146150523047	0.13501
1.175e-05	1.2015e-05	1.2181e-05	1.1178e-05	1.1375e-05	Gm8566	0.54626526059974	0.52069
0.00053286	0.00059623	0.00057107	0.00059843	0.0006555	Adk	0.166577357421156	0.020609
7.9547e-06	1.3033e-05	7.1266e-06	8.1584e-06	6.1974e-06	Pet100	0.318183066847645	0.097834
0.00058666	0.00058227	0.00051686	0.0006138	0.00060292	Actg1	0.645293204293993	0.86136
1.349e-06	1.2551e-06	1.4231e-06	1.2448e-06	1.2683e-06	Tpi-rs11	0.614307705077048	0.752
7.3953e-05	6.3795e-05	5.396e-05	5.972e-05	5.9601e-05	Gtf2f1	0.664803736901436	0.94411
6.8553e-05	9.5976e-05	7.101e-05	7.169e-05	5.7687e-05	G0s2	0.274412834859453	0.070186
4.7588e-05	7.2585e-05	5.1289e-05	5.6673e-05	4.3768e-05	Aes	0.0611717377005285	0.0025106
0.0010873	0.0011051	0.0010234	0.0011147	0.0012256	Prdx1	0.496605075910394	0.36957
9.8281e-05	0.00016196	8.0389e-05	0.00011365	7.9243e-05	Wdr45b	0.44786794917901	0.2608
0.0003685	0.00036035	0.00038322	0.00033806	0.0003263	Prdx2	0.670585721815703	0.96235
0.00013868	0.00015415	0.00018864	0.00012963	0.00015208	Prdx3	0.433411750415123	0.23491
3.9437e-05	5.5019e-05	4.7776e-05	6.4931e-05	6.7367e-05	Prdx4	0.0664720106146044	0.0030049
0.00012341	0.00013271	0.00013325	0.00013911	0.00011027	Prdx5	0.512182494970813	0.41006
0.0053721	0.0053883	0.0056138	0.0055009	0.0058001	Prdx6	0.531703355005301	0.46103
9.1132e-05	7.1911e-05	8.8987e-05	9.7932e-05	7.808e-05	Ensa	0.673629072123759	0.98574
0.00010802	0.000111	7.1307e-05	9.3783e-05	0.00011373	Aga	0.423517701002465	0.21803
0.00014951	0.00011667	0.00011353	0.00014005	0.00014763	Tmem41b	0.673629072123759	0.98859
0.00014842	0.00017109	0.00018926	0.0001792	0.00012845	Agl	0.1927261889055	0.029232
5.0037e-05	4.7124e-05	4.322e-05	3.9869e-05	4.2929e-05	Gtf2h5	0.595012953504599	0.68271
0.00025864	9.115e-05	8.7404e-05	0.00020138	0.00050332	Agt	6.68967037289072e-08	2.5864e-10
0.0001133	0.00012131	0.00016056	0.00013487	0.00011198	Tex261	0.50583156912842	0.39277
0.00017128	0.000165	0.00013991	0.00015961	0.0001623	Tex264	0.63051497463055	0.80614
0.00013764	0.0001194	0.00011228	0.00013201	0.00014366	Slc7a2	0.644995732953628	0.85971
0.00013266	0.00010879	9.9433e-05	0.00013843	0.00016178	Nacc2	0.271026310391622	0.068228
7.6394e-05	8.1937e-05	7.7439e-05	7.5645e-05	9.0574e-05	Hsd17b10	0.374936694978571	0.16269
0.00031453	0.00040767	0.00039276	0.00033875	0.00038306	Hsd17b12	0.198053694690971	0.031277
0.0001689	0.00019106	0.0001916	0.00018849	0.00016927	Ak1	0.500849913788204	0.37758
8.7597e-05	7.8734e-05	6.2286e-05	6.3449e-05	8.0838e-05	Ak2	0.662619835379541	0.93206
0.00033234	0.00034172	0.00028963	0.00035629	0.00032281	Ak3	0.533115799772308	0.46715
0.00010767	7.0153e-05	6.9033e-05	0.00010269	7.4713e-05	Ak4	0.67061740479945	0.96955
2.583e-05	9.1478e-06	2.1084e-05	2.3761e-05	2.0819e-05	Ak6	0.628063284738742	0.79983
1.3823e-05	1.2076e-05	3.6089e-06	5.0505e-06	7.4671e-06	Bag6	0.670585721815703	0.96366
0.00010524	9.67e-05	0.00010609	8.7656e-05	6.9929e-05	Csnk1d	0.643865234221275	0.85423
3.2902e-05	4.059e-05	3.665e-05	3.0181e-05	3.0558e-05	Eny2	0.539556484609482	0.49183
0.00020104	2.8475e-05	0.00010279	0.00010715	0.00026235	Gfap	0.000733872890858401	6.1112e-06
4.7734e-05	5.5896e-05	3.0002e-05	3.5865e-05	4.8437e-05	Luzp1	0.512204563094443	0.41023
0.0013809	0.0017975	0.0016772	0.0016157	0.0012181	Luzp2	0.000882173769010905	8.3956e-06
0.00014027	0.0001209	0.00010214	0.0001247	9.3556e-05	Actn4	0.581668746510027	0.62986
8.2251e-05	7.5784e-05	6.6959e-05	7.409e-05	7.1002e-05	Csnk2b	0.578642642776073	0.61953
3.8977e-05	3.9264e-05	4.0196e-05	5.5507e-05	4.6623e-05	Rims2	0.187888344573128	0.027122
0.00015677	0.00015221	0.00016844	0.00015885	0.00018313	Amt	0.662549893036224	0.92966
0.00013139	6.2201e-05	7.8406e-05	9.8057e-05	0.00013174	Ank	0.59212396407855	0.67277
0.00013983	0.00013518	0.00016686	0.00016992	0.00011049	Smim10l1	0.356275394781712	0.14092
7.2008e-05	5.5622e-05	6.4175e-05	5.4846e-05	5.7013e-05	Oxr1	0.599953232643974	0.70009
0.00019235	0.0002313	0.00017093	0.00022812	0.00018074	Sgcb	0.386788844489719	0.17554
6.0266e-05	6.5632e-05	7.0909e-05	8.4432e-05	7.2038e-05	C1d	0.292378479645035	0.080607
6.4598e-05	6.8637e-05	9.4592e-05	8.5778e-05	7.4492e-05	Sgce	0.48134135895131	0.33083
4.4334e-05	4.6279e-05	3.004e-05	4.977e-05	6.0473e-05	Ctnnbip1	0.328066671310094	0.10923
0.00015585	0.00018357	0.00016818	0.00014838	0.00018576	Ifrd1	0.600587751724981	0.70284
2.5287e-05	6.9845e-05	2.7609e-05	3.5764e-05	3.0039e-05	Gfer	0.470801957041963	0.3
8.9973e-05	9.452e-05	9.8987e-05	8.9955e-05	0.00010093	Actr2	0.209974640988903	0.035014
8.9594e-05	8.7123e-05	5.1864e-05	0.00010986	6.7823e-05	Actr3	0.604615996633329	0.72142
0.00022578	0.00019296	0.00019548	0.00023418	0.00020503	Apc	0.118151959452727	0.0091117
8.4833e-05	4.7621e-05	7.7116e-05	7.9945e-05	8.3597e-05	Actr8	0.534318184332803	0.46991
7.0534e-05	4.5095e-05	3.8478e-05	6.8941e-05	7.1004e-05	Aqr	0.438523366860809	0.24814
1.9405e-07	1.3048e-07	1.5709e-07	1.4373e-07	2.0454e-07	Gm10108	0.595302739628528	0.68472
9.4974e-05	0.00010385	9.5874e-05	7.4005e-05	6.7769e-05	Pou2f1	0.150585944319238	0.01666
0.00020227	0.00018846	0.00018329	0.00020527	0.00019922	Cldnd1	0.663270588971004	0.93558
0.00069537	0.00080553	0.00066219	0.00081475	0.00075284	Slc9a3r1	0.158101992297009	0.018573
8.4351e-05	7.4284e-05	7.8787e-05	8.5121e-05	7.0647e-05	C130071C03Rik	0.529311248524375	0.4551
1.2298e-05	1.1715e-05	1.2539e-05	1.2853e-05	1.3351e-05	Gm10123	0.377967966145607	0.16749
0.0001409	0.00013072	0.00014474	0.00012141	0.00016725	Prkcdbp	0.192252659612978	0.028668
1.996e-06	1.5593e-06	1.2853e-06	1.7886e-06	1.5753e-06	Gm10131	0.571382565442018	0.5974
4.0911e-05	4.3611e-05	2.9756e-05	5.1825e-05	4.1044e-05	Ppp1r10	0.516978692096217	0.42235
3.0209e-05	3.5219e-05	2.658e-05	3.2267e-05	4.3106e-05	Ppp1r11	0.509747389517701	0.40523
6.3333e-05	6.6864e-05	7.3786e-05	5.1286e-05	4.8445e-05	Gfm1	0.26424813471689	0.063421
5.7002e-05	5.0116e-05	3.3605e-05	6.2693e-05	4.981e-05	Gfm2	0.340272815569854	0.12287
1.0843e-06	1.1488e-06	1.0832e-06	1.3395e-06	9.9259e-07	Gm10145	0.603686370048684	0.71672
0.00023356	0.00024875	0.00023251	0.00022424	0.00022057	Vdac1	0.560323888137309	0.55928
0.0004418	0.00043303	0.00037189	0.00046179	0.00036506	Vdac2	0.534318184332803	0.47091
0.00011409	9.9022e-05	0.00012066	0.00010143	0.00011399	Ppp1r1b	0.657532535636028	0.91206
0.00016883	0.00017816	0.00017024	0.00018594	0.00017084	Vdac3	0.568488600036794	0.58919
8.4026e-05	8.3015e-05	6.1187e-05	0.00010182	6.4615e-05	Prpf40a	0.530045443841139	0.45715
5.1217e-05	8.1008e-05	6.0775e-05	6.7752e-05	6.1834e-05	Prpf40b	0.409557547120043	0.19915
5.046e-07	5.9264e-07	4.8808e-07	4.9261e-07	4.6387e-07	Gm10157	0.474132525676756	0.3074
0.00012145	8.4924e-05	0.00011141	0.00014449	0.00011365	Nbr1	0.494232761039041	0.3631
9.5891e-06	8.3055e-06	5.8353e-06	1.0518e-05	1.6174e-05	Ppp1r35	0.187888344573128	0.027196
0.00015594	0.00012114	0.000143	0.00013451	0.00012415	Slc31a1	0.624999618819129	0.78143
0.00024848	0.00028582	0.00020598	0.00024269	0.00023385	Axl	0.45680782034305	0.27945
0.00032527	0.00032294	0.0002367	0.00024934	0.00029422	Ppp1r3c	0.549319986153234	0.53043
0.00033403	0.00038248	0.00045009	0.00035063	0.0003292	Ppp1r3g	0.325106424293993	0.10492
4.1863e-07	4.3744e-07	5.7852e-07	5.2127e-07	5.8688e-07	Gm10171	0.474603577930306	0.30827
5.8372e-07	1.0314e-06	9.1801e-07	7.5189e-07	7.1091e-07	Gm10175	0.296397964615189	0.083351
8.8319e-07	6.1258e-07	5.0374e-07	1.3217e-06	7.46e-07	Gm10177	0.617890989772718	0.76023
6.0759e-05	5.6945e-05	5.0437e-05	4.6341e-05	5.786e-05	Pfdn1	0.64088212701562	0.84322
7.4394e-05	7.0198e-05	5.9001e-05	6.929e-05	6.3155e-05	Pfdn5	0.506268902491186	0.3944
2.7749e-05	4.902e-05	4.6312e-05	4.9052e-05	2.8983e-05	Pfdn6	0.124361796444541	0.01021
0.00024107	0.00063685	0.00034379	0.00024359	0.00010794	Eogt	5.47140235517624e-24	7.911e-27
0.00032781	0.00051837	0.00039316	0.00049741	0.00032244	Prelp	0.000882173769010905	8.1955e-06
5.8746e-05	5.4518e-05	8.3436e-05	5.5647e-05	5.7791e-05	Ift20	0.557184209881385	0.55026
0.0001141	0.00011156	9.0773e-05	0.00010684	9.354e-05	Ift27	0.510457564982156	0.40625
0.00016781	9.3304e-05	0.00017739	0.00015178	0.00014485	Fastk	0.608915381544274	0.73814
5.986e-05	3.5365e-05	4.4557e-05	2.7862e-05	5.7179e-05	Col11a2	0.47512699067528	0.3092
1.2268e-06	1.2297e-06	1.1072e-06	1.3552e-06	1.128e-06	Nutf2-ps1	0.558254932058872	0.55397
2.2427e-07	2.3049e-07	2.5303e-07	3.7112e-07	3.1085e-07	Gm3150	0.612619717586663	0.74591
8.3807e-05	8.1329e-05	0.00013489	7.5126e-05	9.3775e-05	Ptges2	0.286801841198526	0.077517
7.8755e-05	8.1282e-05	0.0001168	8.6499e-05	9.949e-05	Ptges3	0.0417026698547175	0.0014511
